Correct,Target,Result,Input Time (s)
0,hello,,10.002853870391846
0,who,,10.015056610107422
0,sun,,10.012834310531616
0,cow,,10.007357835769653
0,no,,10.012240171432495
0,horse,chair,4.587865829467773
0,horse,,10.006129741668701
1,chair,chair,4.969976186752319
0,now,down,4.154119253158569
0,now,,10.002853870391846
1,up,up,2.4826297760009766
0,bath,please,2.071904420852661
0,bath,,10.005910634994507
0,hello,,10.007299184799194
