Correct,Target,Result,Input Time (s)
1,water,water,2.3301029205322266
1,why,why,4.354184627532959
1,finish,finish,2.94844126701355
1,home,home,7.513274908065796
1,happy,happy,3.6436007022857666
0,open,happy,3.5426268577575684
0,open,,10.008915662765503
0,rain,,10.013202428817749
0,cat,,10.014358282089233
0,down,cat,0.337080717086792
0,down,cat,3.9865193367004395
1,down,down,7.7310404777526855
1,sad,sad,2.7453925609588623
