Correct,Target,Result,Input Time (s)
0,who,whowho,7.173937082290649
1,who,who,9.386024713516235
0,sun,asun,2.5721800327301025
1,sun,sun,3.626641035079956
1,cow,cow,1.9976093769073486
1,no,no,1.7601046562194824
1,horse,horse,1.6002380847930908
1,chair,chair,1.4523117542266846
1,now,now,1.4511704444885254
1,up,up,1.3145551681518555
1,bath,bath,1.3281166553497314
1,hello,hello,1.5777850151062012
