Correct,Target,Result,Input Time (s)
1,who,who,2.376274585723877
1,sun,sun,1.2143113613128662
1,cow,cow,1.2132537364959717
1,no,no,0.964867115020752
1,horse,horse,1.649681806564331
1,chair,chair,1.3999342918395996
1,now,now,1.1059725284576416
1,up,up,1.2260863780975342
1,bath,bath,1.3597419261932373
1,hello,hello,1.7699246406555176
