Correct,Target,Result,Input Time (s)
0,water,,10.015811204910278
0,why,water,0.18584871292114258
1,why,why,2.7637248039245605
1,finish,finish,2.3382833003997803
1,home,home,7.095434665679932
1,happy,happy,2.517564058303833
0,open,,10.01103401184082
0,rain,snow,3.905137538909912
1,rain,rain,8.360620975494385
1,cat,cat,2.0288541316986084
0,down,cat,2.289367437362671
0,down,,10.007842302322388
1,sad,sad,5.289377212524414
