Correct,Target,Result,Input Time (s)
1,hat,hat,4.1971962451934814
0,sleep,bed,2.799328565597534
0,sleep,,10.004560470581055
1,dad,dad,3.528956651687622
0,bird,,10.008591651916504
0,hot,,10.005568981170654
0,fast,,10.018803119659424
1,drink,drink,3.287198066711426
0,bed,drink,2.711519479751587
0,bed,,10.012590169906616
1,snow,snow,7.237393379211426
0,please,snow,2.7138025760650635
1,please,please,5.63775110244751
